id,reference,hypothesis,audio_duration_s,inference_time_s,rtf
205,To av hennes mål er et godt arbeidsmiljø innad og en mer servicepreget institusjon utad., To av hennes mål er et godt arbeidsmiljø innad og en mer servicepreget institusjon utad.,9.5,0.11596079386072233,0.012206399353760245
206,"Her er mye flott,\Komma spennende og vakkert.\Punktum"," Her er mye flott, spennende og vakkert.",6.25,0.11596079386072233,0.018553727017715575
207,La det surre med litt smør en liten stund.\Punktum," La det surre med litt smør en liten stund, punkto.",4.75,0.11596079386072233,0.02441279870752049
208,avslutt Excel, Avslut Excel.,3.5,0.13259436801308766,0.03788410514659647
209,Annfrid Lie, ANFEDELIGER,3.0,0.13259436801308766,0.04419812267102922
210,Jeg håper ikke det blir tyve år til neste gang., Jeg håper ikke det blir tyve år til neste gang.,4.75,0.13259436801308766,0.02791460379222898
211,Studiene er endelig i gang igjen., Studiene er endelig i gang igjen.,3.75,0.13259436801308766,0.035358498136823374
212,T I L L A T E L S E R, T-i-l-l A-t-i L-s-e-r,4.75,0.13259436801308766,0.02791460379222898
213,Jeg sender ofte en tanke til dem av oss som ikke kan følge selv de enkleste av rådene., Jeg sender ofte tanke til dem av oss som ikke kan følge selv de enkleste rådene.,8.0,0.13259436801308766,0.016574296001635958
214,Det synes vanskelig å påvise forskjeller i adferd mellom dem som eier og dem som leier bolig., Det synes vanskelig å påvise forskjeller i adfærd mellom den som ejer og den som leier bolig.,7.75,0.13259436801308766,0.01710895071136615
215,"Man har ingen kontakt med publikum, og har ingen idé om hva slags situasjon de er i når de hører platen."," Man har ingen kontakt med publikum, og har ingen idé om hva slags situasjon det er når de hører platen.",8.7509375,0.13259436801308766,0.015152018628071298
216,nevnt nevnt nevnt," Nemt, nemt, Nemt",5.0,0.13259436801308766,0.02651887360261753
217,K I O S K, Hva er det du har?,5.5,0.13259436801308766,0.024108066911470483
218,"Det vi kan vite sikkert, er at de gamle vennene savnes når de blir borte.", Det vi kan vite sikkert er at de gamle vennene savnes når de blir borte.,5.25,0.13259436801308766,0.02525607009773098
219,Norske aviseiere tenker ikke bare avkastning., Norske å avviseere tenker ikke bare i avkastning.,6.0,0.13259436801308766,0.02209906133551461
220,I går fikk et fåtall av dem sin rasjon med proteinkjeks., I går fikk et fortall av dem sin rasjon med proteinkjeks.,5.0,0.13259436801308766,0.02651887360261753
221,R E K K E V I D D E N, R-E-K-K E-V-I-D-D E-N,6.0,0.13259436801308766,0.02209906133551461
222,Vis topptekst, Vis stopptekst.,2.0,0.13259436801308766,0.06629718400654383
223,I den store stuen står en blå sofa.\Punktum," I den store stuen står en blå sofa, pent-up.",4.2509375,0.13259436801308766,0.031191794283752152
224,"Bråta sier at det ikke skal være fare for nye ras, men at man ikke har noen garanti for dette."," Bråta sier at det ikke skal være farre for nyras, men at man ikke har noen garanti for dette.",7.0,0.12163756298832595,0.017376794712617993
225,en   tre   fire   åtte   femtito   fem hundre og syttifem," 1, 3, 4, 8, 52, 575",6.0,0.12163756298832595,0.020272927164720993
226,I dette landet er holdningen til å gjøre forretninger mye lik våre egne., I dette landet er holdningen til å gjøre forretninger mye lik våre egne.,5.0,0.12163756298832595,0.02432751259766519
227,"Nå kan man lese av forbrytelsene som ble begått mot naturen, på helsestatistikkene.", Nå kan man lese av forbrytelsene som ble begått mot naturen på helsestatistikkene.,7.25,0.12163756298832595,0.01677759489494151
228,Et av kunstakademiets bidrag til utstillingen er en kasse som alle gjestene får utdelt., Et av kunstakademiets bidrag til utstillingen er en kasse som alle gjestene får utdelt.,8.25,0.12163756298832595,0.014743947028887995
229,Bytt til Access, Bittel Aksas,2.25,0.12163756298832595,0.05406113910592265
230,Miljøeksperter sier at det vil ta flere dager før omfanget av miljøødeleggelsene er klarlagt.\Punktum, Miljøeksperter sier det vil ta flere dager før omfang av miljøødleggelsen er klarlagt.,7.25,0.12163756298832595,0.01677759489494151
231,Det kan se ut som jentene ofte skal være en slags støtdempere., Det kan se ut som at jentene ofte skal være en slags støttemperet.,6.25,0.12163756298832595,0.019462010078132152
232,tolv tusen ni hundre og syttito, 12972,3.5,0.12163756298832595,0.03475358942523599
233,men men men," Men, men, men.",3.75,0.12163756298832595,0.032436683463553585
234,"Vi åpner den, ser ingenting gjennom mørket."," Vi åpner den, ser ingenting enda mørke.",5.0,0.12163756298832595,0.02432751259766519
235,G R U N N E I E R E, G-R-U-N-N E-I-E-R E,5.75,0.12163756298832595,0.021154358780578426
236,Korsfjorden, Korsfjorden.,3.0,0.12163756298832595,0.04054585432944199
237,Tiltaket er populært både blant norske barn og barn med fremmedkulturell bakgrunn., Tiltak er populært både blandt norske barn og barn med fremmedkulturell bakgrunn.,7.25,0.12163756298832595,0.01677759489494151
238,Flere partier burde satse offensivt på nettopp innvandringspolitikken., Flere partier burde satt seg offensivt på nettopp innvandringspolitikken.,4.5,0.12163756298832595,0.027030569552961323
239,start Microsoft PowerPoint, Start Microsoft PowerPoint.,4.0,0.12163756298832595,0.03040939074708149
240,Tester en to tre fire fem seks sju åtte," Tastar 1, 2, 3, 4, 5, 6, 7, 8.",5.75,0.13051548798102885,0.022698345735831106
241,"De har et annet språk, en annen verden som de forholder seg til."," De har et annet språk enn i andre verden, som de forholder seg til.",4.2509375,0.13051548798102885,0.030702753917466172
242,Fossum mener at nedleggelse av parkene vil føre til at mange står helt uten tilbud., Fossum mener at nedlegelse av parkene vil føre til at mange står helt uten tilbud.,7.25,0.13051548798102885,0.01800213627324536
243,Han måtte bryte etter tre øvelser., Han måtte bryte etter tre øvelser.,3.75,0.13051548798102885,0.03480413012827436
244,Inne i det eksklusive varemagasinet er det innført fotoforbud., Inni det eksklusive baremagasinet er det innført fotoforbud.,4.2509375,0.13051548798102885,0.030702753917466172
245,Haukland, Høyklart.,3.25,0.13051548798102885,0.04015861168647042
246,"Det finnes ikke ledige stillingshjemler, ikke budsjett til å ansette flere folk."," Det finnes ikke ledige stillingsjemler, ikke budskett til å ansette flere folk.",6.75,0.13051548798102885,0.01933562784904131
247,Disse kommer i stand gjennom forhandlinger., Disse kommer i stand gjennom forhandlinger.,3.5,0.13051548798102885,0.037290139423151104
248,Den strenge økonomiske politikken gir resultater., Den strenge økonomiske politikken gir resultater.,4.2509375,0.13051548798102885,0.030702753917466172
249,R E G L E M E N T E T, R E G L E M E N T E T,8.0,0.13051548798102885,0.016314435997628607
250,"Et så gjennomført, nyansert og levende orkesterspill er ikke dagligdags."," Et så gjennomført, nyansert og levende orkest og spiller ikke dagligdags.",7.25,0.13051548798102885,0.01800213627324536
251,ved ved ved," Hver, hver, HVER?",4.75,0.13051548798102885,0.027476944838111337
252,mørkere, mørkere,3.5,0.13051548798102885,0.037290139423151104
253,To av hennes mål er et godt arbeidsmiljø innad og en mer servicepreget institusjon utad., To av hennes mål er et godt arbeidsmiljø innert og en mer servisbrekket institusjon utert.,7.5,0.13051548798102885,0.01740206506413718
254,"Smutthullene måtte i så fall innebære falske opplysninger, og det føler jeg meg helt trygg på at kommunene ikke gir."," Smuthullene måtte i så fall innebære falske opplysninger, og det føler jeg meg helt trygg på at kommunene ikke gir.",9.75,0.13051548798102885,0.01338620389549014
255,Eiendommene i området antas å få betydelig verdiøkning ved en tunnelutbygging., Eiendommen i området antas å få betydelig veldigjøkning ved en tunnelutbygging.,6.25,0.13051548798102885,0.020882478076964618
256,Opprett ny fil, Upprett ny fil.,3.0,0.11400723410770297,0.038002411369234324
257,"Det er dette grunnlag skolen skal drives på, og som elever og lærere må forholde seg til."," Det er dette grunnlaget skolen skal drives på, og som elever og lærer må forholde seg til.",6.75,0.11400723410770297,0.01688996060854859
258,likevel likevel likevel," Likevel, likevel,likevel.",3.5,0.11400723410770297,0.0325734954593437
259,Øien," Øy, jem!",3.0,0.11400723410770297,0.038002411369234324
260,Jeg tror bestemt at konsernet har videre motiver., Jeg tror bestemt at konserne har videre motiver.,5.25,0.11400723410770297,0.021715663639562472
261,"I norrøn tid var genitiv i flittig bruk, og også akkusativ og dativ.", I norrundtid var genetiv i flittig bruk og også akustativ og dativ.,6.25,0.11400723410770297,0.018241157457232475
262,andre andre andre," Andre, andre, ANDRE",3.75,0.11400723410770297,0.03040192909538746
263,S T O R M E R, S-T-U-R-M-E-R,4.2509375,0.11400723410770297,0.026819315529269243
264,tre   sju   fem   seks   åttito   tre hundre og nittini, 3 7 5 6 82 399,6.0,0.11400723410770297,0.019001205684617162
265,I sommervarmen er det godt å sitt ute i skyggen med en pils., I sommervarmen er det godt å sitte ut i tyggen med en pils.,5.25,0.11400723410770297,0.021715663639562472
266,Ett avsnitt tilbake, Et avsnitt tilbake.,3.75,0.11400723410770297,0.03040192909538746
267,Møtet med det nye går best når vi har en trygg forankring i oss selv., Møte med det nye går best når vi har en trygg forankring i oss selv.,6.25,0.11400723410770297,0.018241157457232475
268,taktisk kart, Taktisk kart.,3.25,0.11400723410770297,0.0350791489562163
269,Hun understreker at ledsager for funksjonshemmede fortsatt får full rabatt.\Punktum, Hun understreker at ledsager for funksjonshemmede fortsatt får full rabatt.,5.5,0.11400723410770297,0.02072858801958236
270,"Han skal under alle omstendigheter åpne ballet,\Komma og har dessuten et eget program.\Punktum"," Han skal under alle omstendigheter åpne ballet, komma og har dessuten et eget program.",9.75,0.11400723410770297,0.0116930496520721
271,A P P L E, A-P-P L-E,5.25,0.11400723410770297,0.021715663639562472
272,Midt i rommet står det to rekker med høye jernsøyler fra gulv til tak., Mitt i rommet står det to rekker med høye jernsøler fra gulv til tak.,7.5,0.13054424664005637,0.017405899552007515
273,Nye kjøreregler for verdenshandelen bestemmes i omfattende forhandlingsrunder mellom alle medlemslandene.\Punktum, Nye kjørerregler for verdenshandelen bestemmes i omfatende forhandlingsrunder mellom alle medlemslandene.,9.25,0.13054424664005637,0.014112891528654742
274,Denne utvikling vil like mye være en utfordring for foreldrene som for politikere og skoleadministrasjon., Denne utviklingen vil like mye være en utfordring for foreldrene som får politiker og skoleadministrasjon.,6.75,0.13054424664005637,0.019339888391119463
275,"Sentralt i vår forfatning er maktdelingen mellom lovgivende,\Komma utøvende og dømmende myndighet.\Punktum"," Centralt i vår forfatning er maktdelingen mellom lovgivende, utøvende og dømmende myndigheter.",8.5,0.13054424664005637,0.015358146663536043
276,F I E N D E N," F, I, N, D, N",5.25,0.13054424664005637,0.024865570788582165
277,kunne kunne kunne," KUNNE, KUNNA, KUNDE",3.75,0.13054424664005637,0.03481179910401503
278,Jeg har ikke bil og lurer veldig på hvordan det skal bli til vinteren., Jeg har ikke bil og lurer veldig på hvordan det skal bli til vintern.,5.0,0.13054424664005637,0.026108849328011274
279,Flere skal bli i stand til å eie sin egen bolig.\Punktum, Flere skal bli i stand til å eie sin egen bolig.,5.5,0.13054424664005637,0.023735317570919342
280,I videregående skole er det jo bare de spesielt interesserte som får lære noe om kunstfag.\Punktum, I videregående skole er det jo bare de spesielt interesserte som får lære noe om kunstfag.,9.75,0.13054424664005637,0.013389153501544243
281,"Rusmidler representerer først og fremst verdimessige, etiske og politiske utfordringer.", Rusmidler representerer først og fremst verdimessige etiske og politiske utfordringer.,8.0,0.13054424664005637,0.016318030830007046
282,Redaksjonen murret over denne redaktøren som aldri var tilstede med oppbrettede skjorteermer.\Punktum, Redaksjonen murret over denne redaktøren som aldri var tilstede med opprettede skjortearmer.,10.25,0.13054424664005637,0.012736024062444524
283,Uheldige bivirkninger vil kunne få store konsekvenser., Uhallige bivirkninger vil kunne få store konsekvanse.,5.0,0.13054424664005637,0.026108849328011274
284,Sorter liste, Surtilliste,3.5,0.13054424664005637,0.03729835618287325
285,Noen løse skisser over alternative løsninger ble også lagt frem., Noen løseskisser over alternativ løsninger blir også laget frem.,4.2509375,0.13054424664005637,0.03070951916843199
286,"Flere av sangene er skrevet for mange år siden, og er preget av det.", Flere av sangene jeg har skrevet for mange år siden var preget av det.,5.0,0.13054424664005637,0.026108849328011274
287,Avlingen er totalskadet på over én million dekar., Avlingen er totalskadet på over en million dekker.,5.75,0.13054424664005637,0.022703347241748936
288,tretten tusen sju hundre og sekstitre, 13.763,4.2509375,0.1410453799762763,0.033179829149752565
289,list opp medlemmer, Lyst opp medlemmer!,2.75,0.1410453799762763,0.05128922908228229
290,vis fire, VISFIRE,2.75,0.1410453799762763,0.05128922908228229
291,Stor forbokstav på første ord i tredje avsnitt, Stor forbokstav på første ord i tredje avsnitt.,4.5,0.1410453799762763,0.03134341777250585
292,"I norrøn tid var genitiv i flittig bruk, og også akkusativ og dativ.", I norrøen tid var genetid vi flitt i bruk og også akustativ og dativ.,6.5,0.1410453799762763,0.02169928922711943
293,Det er tydelig at arbeidspresset på helsepersonell blir tøffere og tøffere.\Punktum, Det er tydelig at arbeidspresse på helsepersonell blir tøffere og tøfere.,7.25,0.1410453799762763,0.01945453516914156
294,"Det var på nippet til at gaven ble trukket tilbake, fordi nyheten ble publisert før en velregissert pressekonferanse.", Det var på nippe til at gaven ble trukket tilbake fordi nyheten ble publisert før en velresesjert pressekonferanse.,10.25,0.1410453799762763,0.013760524875734275
295,kopier side, Kopier sida.,2.5,0.1410453799762763,0.05641815199051052
296,Maleriets integritet søkes i dets spesifikke og essensielle egenskaper., Maleriet integritet søkes i det specifikke og esensielle egenskaper.,7.75,0.1410453799762763,0.01819940386790662
297,"Hun liker ikke helt termen politisk teater, men understreker at kunstnerisk engasjement og idealisme alltid har preget teaterets virksomhet."," Hun liker ikke helt hermen politisk teater, men understreker at kunstnerisk engasjement og idealisme alltid har preget teatrestvirksomhet.",9.75,0.1410453799762763,0.01446619281807962
298,seks   en   åtte   seks   sytti   fire hundre og åttiseks, 6186 70 486,5.5,0.1410453799762763,0.025644614541141145
299,Skolebarna må gå i veien fordi det ikke er fortau her.\Punktum, Skolebarnet må gå i veien fordi det ikke er fortau her.,6.25,0.1410453799762763,0.02256726079620421
300,fem   tre   fire   en   syttifire   tre hundre og trettiåtte, 5341 74 300 812,5.0,0.1410453799762763,0.02820907599525526
301,Marker dette, Markér dette.,3.0,0.1410453799762763,0.04701512665875877
302,Han gjør det ikke for pengenes skyld., Han gjorde ikke for pengene skyld.,3.25,0.1410453799762763,0.04339857845423886
