id,reference,hypothesis,audio_duration_s,inference_time_s,rtf
202,Det skal sprenges ut en tunnel rett under husene., Det ska sprängas ut en tunnel rätt under husen.,5.75,0.11934426601510495,0.02075552452436608
203,Merk andre avsnitt, märk andra avsnitt,3.25,0.11934426601510495,0.036721312620032295
204,Langhamn, Långhamn,2.75,0.11934426601510495,0.04339791491458362
205,To av hennes mål er et godt arbeidsmiljø innad og en mer servicepreget institusjon utad., Två av hennes mål är ett gott arbetsmiljö inåt och en mer servicepräglad institution utåt.,9.5,0.11934426601510495,0.012562554317379468
206,"Her er mye flott,\Komma spennende og vakkert.\Punktum"," Här är mycket flott, komma, spännande och vackert. Punktum.",6.25,0.11934426601510495,0.019095082562416793
207,La det surre med litt smør en liten stund.\Punktum," Låt det surra med lite smör en liten stund, punktum.",4.75,0.11934426601510495,0.025125108634758937
208,avslutt Excel, avslut excel,3.5,0.1247220010845922,0.03563485745274063
209,Annfrid Lie, Anfrid Lie,3.0,0.1247220010845922,0.04157400036153073
210,Jeg håper ikke det blir tyve år til neste gang., Jag hoppas att det inte blir tjugo år till nästa gång.,4.75,0.1247220010845922,0.026257263386229936
211,Studiene er endelig i gang igjen., Studierna är äntligen i gång igen.,3.75,0.1247220010845922,0.033259200289224584
212,T I L L A T E L S E R, T I L L A T E L S E R,4.75,0.1247220010845922,0.026257263386229936
213,Jeg sender ofte en tanke til dem av oss som ikke kan følge selv de enkleste av rådene., Jeg sender ofte en tanke til dem av oss som ikke kan följa selv de enklaste råden.,8.0,0.1247220010845922,0.015590250135574024
214,Det synes vanskelig å påvise forskjeller i adferd mellom dem som eier og dem som leier bolig., Det synes vanskligt att påvisa skillnader i avtal mellan den som äger och den som lejer bolag.,7.75,0.1247220010845922,0.01609316143026996
215,"Man har ingen kontakt med publikum, og har ingen idé om hva slags situasjon de er i når de hører platen.", Man har ingen kontakt med publiken och har ingen idé om vad slags situation de är i när de hör repliken.,8.7509375,0.1247220010845922,0.014252415936531624
216,nevnt nevnt nevnt," nämnt, nämnt nämnt",5.0,0.1247220010845922,0.02494440021691844
217,K I O S K, K I O S K,5.5,0.1247220010845922,0.022676727469925852
218,"Det vi kan vite sikkert, er at de gamle vennene savnes når de blir borte.", Det vi kan veta säkert är att de gamla vännerna saknas när de blir borta.,5.25,0.1247220010845922,0.023756571635160418
219,Norske aviseiere tenker ikke bare avkastning., Norska avigsägare tänker icke bara avkastning.,6.0,0.1247220010845922,0.020787000180765364
220,I går fikk et fåtall av dem sin rasjon med proteinkjeks., I går fick ett fåtal av dem sineration med proteinkex.,5.0,0.1247220010845922,0.02494440021691844
221,R E K K E V I D D E N, R E K K E V I D D E N,6.0,0.1247220010845922,0.020787000180765364
222,Vis topptekst, vis topptext,2.0,0.1247220010845922,0.0623610005422961
223,I den store stuen står en blå sofa.\Punktum, I den stora stugan står en blå soffa öppen till dem.,4.2509375,0.1247220010845922,0.02933988116376498
224,"Bråta sier at det ikke skal være fare for nye ras, men at man ikke har noen garanti for dette."," Bråte säger att det inte ska vara fara för nya ras, men att man inte har någon garanti för detta.",7.0,0.13321676617488265,0.01903096659641181
225,en   tre   fire   åtte   femtito   fem hundre og syttifem, en tre fyra åtta femtiotvå femhundrasjuttiofem,6.0,0.13321676617488265,0.022202794362480443
226,I dette landet er holdningen til å gjøre forretninger mye lik våre egne., I detta land är hållningen till att göra förrättningar mycket lik våra egna.,5.0,0.13321676617488265,0.02664335323497653
227,"Nå kan man lese av forbrytelsene som ble begått mot naturen, på helsestatistikkene.", Nu kan man läsa av förbrytelserna som blev begåtna mot naturen på hälsostatistikerna.,7.25,0.13321676617488265,0.01837472636894933
228,Et av kunstakademiets bidrag til utstillingen er en kasse som alle gjestene får utdelt., Ett av konstakademiets bidrag till utställningen är en kasse som alla gästerna får utdelat.,8.25,0.13321676617488265,0.016147486809076683
229,Bytt til Access, byt del access,2.25,0.13321676617488265,0.05920745163328118
230,Miljøeksperter sier at det vil ta flere dager før omfanget av miljøødeleggelsene er klarlagt.\Punktum," Miljöexperter säger det vill ta flera dagar för omfång av miljöödeläggelserna är klarlagt, punkt om.",7.25,0.13321676617488265,0.01837472636894933
231,Det kan se ut som jentene ofte skal være en slags støtdempere., Det kan se ut som jäntorna ofta ska vara en slags stötdämpare.,6.25,0.13321676617488265,0.021314682587981224
232,tolv tusen ni hundre og syttito, tolv tusen niohundrasjuttiotvå,3.5,0.13321676617488265,0.03806193319282362
233,men men men, män män män,3.75,0.13321676617488265,0.035524470979968706
234,"Vi åpner den, ser ingenting gjennom mørket."," Vi öppnar den, ser ingenting ännu mörkare.",5.0,0.13321676617488265,0.02664335323497653
235,G R U N N E I E R E, G R U N N E I E R E,5.75,0.13321676617488265,0.02316813324780568
236,Korsfjorden, Korsfjorden,3.0,0.13321676617488265,0.044405588724960886
237,Tiltaket er populært både blant norske barn og barn med fremmedkulturell bakgrunn., Tilltak är populärt både bland norska barn och barn med främmande kulturell bakgrund.,7.25,0.13321676617488265,0.01837472636894933
238,Flere partier burde satse offensivt på nettopp innvandringspolitikken., Flera partier borde satsa offensivt på att nöta upp invandringspolitiken.,4.5,0.13321676617488265,0.02960372581664059
239,start Microsoft PowerPoint, start Microsoft Powerpoint,4.0,0.13321676617488265,0.03330419154372066
240,Tester en to tre fire fem seks sju åtte, Testar en två tre fyra fem sax sju åtta.,5.75,0.12949212780222297,0.022520370052560516
241,"De har et annet språk, en annen verden som de forholder seg til."," De har ett annat språk, en annan värld än som de förhåller sig till.",4.2509375,0.12949212780222297,0.03046201639102503
242,Fossum mener at nedleggelse av parkene vil føre til at mange står helt uten tilbud., Fossum menar att nedläggning av parkerna vill föra till att många står helt utan tillbud.,7.25,0.12949212780222297,0.017860983145134204
243,Han måtte bryte etter tre øvelser., Han måste bryta efter tre övelser.,3.75,0.12949212780222297,0.03453123408059279
244,Inne i det eksklusive varemagasinet er det innført fotoforbud., Inne i det exklusiva varumagasinet är det infört fotoförbud.,4.2509375,0.12949212780222297,0.03046201639102503
245,Haukland, Hogland,3.25,0.12949212780222297,0.03984373163145322
246,"Det finnes ikke ledige stillingshjemler, ikke budsjett til å ansette flere folk."," Det finnes icke lediga stillingshemlar, icke budget till att ansätta flera folk.",6.75,0.12949212780222297,0.01918401893366266
247,Disse kommer i stand gjennom forhandlinger., Dessa kommer i stånd genom förhandlingar.,3.5,0.12949212780222297,0.03699775080063513
248,Den strenge økonomiske politikken gir resultater., Den stränga ekonomiska politiken ger resultat där.,4.2509375,0.12949212780222297,0.03046201639102503
249,R E G L E M E N T E T, R E G L E M E N T E T,8.0,0.12949212780222297,0.01618651597527787
250,"Et så gjennomført, nyansert og levende orkesterspill er ikke dagligdags."," Ett så genomfört, nyanserat och levande orkester spelar icke dagligdags.",7.25,0.12949212780222297,0.017860983145134204
251,ved ved ved, V V V,4.75,0.12949212780222297,0.027261500589941676
252,mørkere, mörkare,3.5,0.12949212780222297,0.03699775080063513
253,To av hennes mål er et godt arbeidsmiljø innad og en mer servicepreget institusjon utad., Två av hennes mål är ett gott arbetsmiljöinne och en mer servicepräglad institution utåt.,7.5,0.12949212780222297,0.017265617040296395
254,"Smutthullene måtte i så fall innebære falske opplysninger, og det føler jeg meg helt trygg på at kommunene ikke gir."," Småtullarna måste i så fall innebära falska upplysningar, och det känner jag mig helt trygg på att kommunerna inte ger.",9.75,0.12949212780222297,0.013281243877151074
255,Eiendommene i området antas å få betydelig verdiøkning ved en tunnelutbygging., Egendomen i området antas få betydligt ökad yrkning vid en tunnelutbyggnad.,6.25,0.12949212780222297,0.020718740448355675
256,Opprett ny fil, upprätt ny fil,3.0,0.11724990321090445,0.03908330107030148
257,"Det er dette grunnlag skolen skal drives på, og som elever og lærere må forholde seg til."," Det är detta grundlag skolan ska drivas på, och som elever och lärare må förhålla sig till.",6.75,0.11724990321090445,0.017370356031245104
258,likevel likevel likevel," lika vän, lika vän, lika vän",3.5,0.11724990321090445,0.0334999723459727
259,Øien, Öjen,3.0,0.11724990321090445,0.03908330107030148
260,Jeg tror bestemt at konsernet har videre motiver., Jag tror bestämt att koncernerna har vidare motiver.,5.25,0.11724990321090445,0.022333314897315132
261,"I norrøn tid var genitiv i flittig bruk, og også akkusativ og dativ.", I norr en tid var genitiv i flyktig bruk och också ackusativ och dativ.,6.25,0.11724990321090445,0.01875998451374471
262,andre andre andre, andra andra andra,3.75,0.11724990321090445,0.03126664085624119
263,S T O R M E R, S T O R M E R,4.2509375,0.11724990321090445,0.027582128227221513
264,tre   sju   fem   seks   åttito   tre hundre og nittini, tre sju fem sex åttiotvå trehundranittionio,6.0,0.11724990321090445,0.01954165053515074
265,I sommervarmen er det godt å sitt ute i skyggen med en pils., I sommarvärmen är det gott sett ut i skyggen med en päls.,5.25,0.11724990321090445,0.022333314897315132
266,Ett avsnitt tilbake, ett avsnitt tillbaka,3.75,0.11724990321090445,0.03126664085624119
267,Møtet med det nye går best når vi har en trygg forankring i oss selv., Mötet med det nya går bäst när vi har en trygg förankring i oss själva.,6.25,0.11724990321090445,0.01875998451374471
268,taktisk kart, taktiskt kort,3.25,0.11724990321090445,0.03607689329566291
269,Hun understreker at ledsager for funksjonshemmede fortsatt får full rabatt.\Punktum, Hon understryker att ledsagare för funktionshämnd fortsatt förföljer rabattpunkten.,5.5,0.11724990321090445,0.021318164220164446
270,"Han skal under alle omstendigheter åpne ballet,\Komma og har dessuten et eget program.\Punktum"," Han skall under alla omständigheter öppna valet, komma och har dessutom ett eget program, punktum.",9.75,0.11724990321090445,0.012025631098554302
271,A P P L E, A P P L E,5.25,0.11724990321090445,0.022333314897315132
272,Midt i rommet står det to rekker med høye jernsøyler fra gulv til tak., Mitt i rummet står det två räckor med höga järnsilar från golv till tak.,7.5,0.1313030980527401,0.017507079740365347
273,Nye kjøreregler for verdenshandelen bestemmes i omfattende forhandlingsrunder mellom alle medlemslandene.\Punktum," Nya körregler för världshandeln bestäms i omfattande förhandlingsrundor mellan alla medlemsländerna, punkten.",9.25,0.1313030980527401,0.014194929519215145
274,Denne utvikling vil like mye være en utfordring for foreldrene som for politikere og skoleadministrasjon., Denne utveckling vill lika mycket vara en utfordring för föräldrarna som för politiker och skoladministration.,6.75,0.1313030980527401,0.019452310822628164
275,"Sentralt i vår forfatning er maktdelingen mellom lovgivende,\Komma utøvende og dømmende myndighet.\Punktum"," Centralt i vår författning är maktdelningen mellan lovgivande, utövande och dömande myndighet, punktum.",8.5,0.1313030980527401,0.015447423300322364
276,F I E N D E N, F I E N D E N,5.25,0.1313030980527401,0.025010113914807636
277,kunne kunne kunne," kunna, kunna, kunna",3.75,0.1313030980527401,0.035014159480730694
278,Jeg har ikke bil og lurer veldig på hvordan det skal bli til vinteren., Jag har icke bil och lurar väldigt på hur det ska bli till vintern.,5.0,0.1313030980527401,0.02626061961054802
279,Flere skal bli i stand til å eie sin egen bolig.\Punktum," Flere ska bli i stånd till att äga sin egen boli, punktum.",5.5,0.1313030980527401,0.023873290555043655
280,I videregående skole er det jo bare de spesielt interesserte som får lære noe om kunstfag.\Punktum, I vidaregående skola är det ju bara de speciellt intresserade som får lära något om konstfag.om.,9.75,0.1313030980527401,0.01346698441566565
281,"Rusmidler representerer først og fremst verdimessige, etiske og politiske utfordringer."," Rusmedel representerar först och främst värdemässiga, etiska och politiska utfodringar.",8.0,0.1313030980527401,0.016412887256592512
282,Redaksjonen murret over denne redaktøren som aldri var tilstede med oppbrettede skjorteermer.\Punktum, Redaktionen murade över denne redaktören som aldrig var till städes med upprättade skjortärmar. Punkt om.,10.25,0.1313030980527401,0.01281005834660879
283,Uheldige bivirkninger vil kunne få store konsekvenser., Uhaldiga biverkningar vill kunna få stora konsekvenser.,5.0,0.1313030980527401,0.02626061961054802
284,Sorter liste, hotellista,3.5,0.1313030980527401,0.037515170872211456
285,Noen løse skisser over alternative løsninger ble også lagt frem., De löste skisser och valde alternativa lösningar att bli återlagda och fram.,4.2509375,0.1313030980527401,0.030888033063939446
286,"Flere av sangene er skrevet for mange år siden, og er preget av det.", Flera av sångerna jag skrev för många år sedan var präglade av det.,5.0,0.1313030980527401,0.02626061961054802
287,Avlingen er totalskadet på over én million dekar., Avlingen är totalskadad på över en miljon däckor.,5.75,0.1313030980527401,0.02283532140047654
288,tretten tusen sju hundre og sekstitre, tretton tusen sjuhundrasextiotre,4.2509375,0.13890445919241756,0.032676194178911724
289,list opp medlemmer, lyft upp medlemmar,2.75,0.13890445919241756,0.050510712433606386
290,vis fire, Visfira,2.75,0.13890445919241756,0.050510712433606386
291,Stor forbokstav på første ord i tredje avsnitt, Stor förbokstav på första ord i tredje avsnitt.,4.5,0.13890445919241756,0.030867657598315015
292,"I norrøn tid var genitiv i flittig bruk, og også akkusativ og dativ.", I Norge en tid var genitiv i flyttig bruk och också akusativ och dativ.,6.5,0.13890445919241756,0.02136991679883347
293,Det er tydelig at arbeidspresset på helsepersonell blir tøffere og tøffere.\Punktum, Det är tydligt att arbetspressen på hälsopersonal blir tuffare och tuffare. Punkt om.,7.25,0.13890445919241756,0.019159235750678284
